Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
TCL,Crops and livestock products,288,Ghana,5608,Import Quantity,2121.01,Camels,2018,2018,Head,0,A,Official figure
TCL,Crops and livestock products,288,Ghana,5608,Import Quantity,2121.01,Camels,2019,2019,Head,10,A,Official figure
TCL,Crops and livestock products,288,Ghana,5622,Import Value,2121.01,Camels,2017,2017,1000 US$,3,A,Official figure
TCL,Crops and livestock products,288,Ghana,5622,Import Value,2121.01,Camels,2018,2018,1000 US$,0,A,Official figure
TCL,Crops and livestock products,288,Ghana,5622,Import Value,2121.01,Camels,2019,2019,1000 US$,1,A,Official figure
TCL,Crops and livestock products,288,Ghana,5608,Import Quantity,2111,Cattle,2010,2010,Head,7525,T,Unofficial figure
TCL,Crops and livestock products,288,Ghana,5608,Import Quantity,2111,Cattle,2011,2011,Head,22191,T,Unofficial figure
TCL,Crops and livestock products,288,Ghana,5608,Import Quantity,2111,Cattle,2012,2012,Head,15000,E,Estimated value
TCL,Crops and livestock products,288,Ghana,5608,Import Quantity,2111,Cattle,2013,2013,Head,2376,A,Official figure
TCL,Crops and livestock products,288,Ghana,5608,Import Quantity,2111,Cattle,2014,2014,Head,15000,E,Estimated value
TCL,Crops and livestock products,288,Ghana,5608,Import Quantity,2111,Cattle,2015,2015,Head,15000,E,Estimated value
TCL,Crops and livestock products,288,Ghana,5608,Import Quantity,2111,Cattle,2016,2016,Head,15000,E,Estimated value
TCL,Crops and livestock products,288,Ghana,5608,Import Quantity,2111,Cattle,2017,2017,Head,1283,A,Official figure
TCL,Crops and livestock products,288,Ghana,5608,Import Quantity,2111,Cattle,2018,2018,Head,622,A,Official figure
TCL,Crops and livestock products,288,Ghana,5608,Import Quantity,2111,Cattle,2019,2019,Head,563,A,Official figure
TCL,Crops and livestock products,288,Ghana,5608,Import Quantity,2111,Cattle,2020,2020,Head,2307,T,Unofficial figure
TCL,Crops and livestock products,288,Ghana,5608,Import Quantity,2111,Cattle,2021,2021,Head,872,T,Unofficial figure
TCL,Crops and livestock products,288,Ghana,5622,Import Value,2111,Cattle,2010,2010,1000 US$,1901,T,Unofficial figure
TCL,Crops and livestock products,288,Ghana,5622,Import Value,2111,Cattle,2011,2011,1000 US$,5580,T,Unofficial figure
TCL,Crops and livestock products,288,Ghana,5622,Import Value,2111,Cattle,2012,2012,1000 US$,3800,I,Imputed value
TCL,Crops and livestock products,288,Ghana,5622,Import Value,2111,Cattle,2013,2013,1000 US$,598,A,Official figure
TCL,Crops and livestock products,288,Ghana,5622,Import Value,2111,Cattle,2014,2014,1000 US$,3800,E,Estimated value
TCL,Crops and livestock products,288,Ghana,5622,Import Value,2111,Cattle,2015,2015,1000 US$,3800,E,Estimated value
TCL,Crops and livestock products,288,Ghana,5622,Import Value,2111,Cattle,2016,2016,1000 US$,3800,E,Estimated value
TCL,Crops and livestock products,288,Ghana,5622,Import Value,2111,Cattle,2017,2017,1000 US$,444,A,Official figure
TCL,Crops and livestock products,288,Ghana,5622,Import Value,2111,Cattle,2018,2018,1000 US$,408,A,Official figure
TCL,Crops and livestock products,288,Ghana,5622,Import Value,2111,Cattle,2019,2019,1000 US$,321,A,Official figure
TCL,Crops and livestock products,288,Ghana,5622,Import Value,2111,Cattle,2020,2020,1000 US$,310,T,Unofficial figure
TCL,Crops and livestock products,288,Ghana,5622,Import Value,2111,Cattle,2021,2021,1000 US$,705,T,Unofficial figure
TCL,Crops and livestock products,288,Ghana,5908,Export Quantity,2111,Cattle,2010,2010,Head,6,A,Official figure
TCL,Crops and livestock products,288,Ghana,5908,Export Quantity,2111,Cattle,2011,2011,Head,56,T,Unofficial figure
TCL,Crops and livestock products,288,Ghana,5908,Export Quantity,2111,Cattle,2012,2012,Head,25,A,Official figure
TCL,Crops and livestock products,288,Ghana,5908,Export Quantity,2111,Cattle,2013,2013,Head,32,A,Official figure
TCL,Crops and livestock products,288,Ghana,5908,Export Quantity,2111,Cattle,2014,2014,Head,77,T,Unofficial figure
TCL,Crops and livestock products,288,Ghana,5908,Export Quantity,2111,Cattle,2015,2015,Head,120,T,Unofficial figure
TCL,Crops and livestock products,288,Ghana,5908,Export Quantity,2111,Cattle,2016,2016,Head,127,A,Official figure
TCL,Crops and livestock products,288,Ghana,5908,Export Quantity,2111,Cattle,2017,2017,Head,25,A,Official figure
TCL,Crops and livestock products,288,Ghana,5908,Export Quantity,2111,Cattle,2019,2019,Head,6,A,Official figure
TCL,Crops and livestock products,288,Ghana,5922,Export Value,2111,Cattle,2010,2010,1000 US$,2,A,Official figure
TCL,Crops and livestock products,288,Ghana,5922,Export Value,2111,Cattle,2011,2011,1000 US$,21,T,Unofficial figure
TCL,Crops and livestock products,288,Ghana,5922,Export Value,2111,Cattle,2012,2012,1000 US$,13,A,Official figure
TCL,Crops and livestock products,288,Ghana,5922,Export Value,2111,Cattle,2013,2013,1000 US$,13,A,Official figure
TCL,Crops and livestock products,288,Ghana,5922,Export Value,2111,Cattle,2014,2014,1000 US$,21,T,Unofficial figure
TCL,Crops and livestock products,288,Ghana,5922,Export Value,2111,Cattle,2015,2015,1000 US$,26,T,Unofficial figure
TCL,Crops and livestock products,288,Ghana,5922,Export Value,2111,Cattle,2016,2016,1000 US$,31,A,Official figure
TCL,Crops and livestock products,288,Ghana,5922,Export Value,2111,Cattle,2017,2017,1000 US$,9,A,Official figure
TCL,Crops and livestock products,288,Ghana,5922,Export Value,2111,Cattle,2019,2019,1000 US$,3,A,Official figure
TCL,Crops and livestock products,288,Ghana,5609,Import Quantity,2151,Chickens,2010,2010,1000 Head,2219,A,Official figure
TCL,Crops and livestock products,288,Ghana,5609,Import Quantity,2151,Chickens,2011,2011,1000 Head,5081,A,Official figure
TCL,Crops and livestock products,288,Ghana,5609,Import Quantity,2151,Chickens,2012,2012,1000 Head,5829,A,Official figure
TCL,Crops and livestock products,288,Ghana,5609,Import Quantity,2151,Chickens,2013,2013,1000 Head,7588,A,Official figure
TCL,Crops and livestock products,288,Ghana,5609,Import Quantity,2151,Chickens,2014,2014,1000 Head,4539,T,Unofficial figure
TCL,Crops and livestock products,288,Ghana,5609,Import Quantity,2151,Chickens,2015,2015,1000 Head,3931,T,Unofficial figure
TCL,Crops and livestock products,288,Ghana,5609,Import Quantity,2151,Chickens,2016,2016,1000 Head,7643,A,Official figure
TCL,Crops and livestock products,288,Ghana,5609,Import Quantity,2151,Chickens,2017,2017,1000 Head,10731,A,Official figure
TCL,Crops and livestock products,288,Ghana,5609,Import Quantity,2151,Chickens,2018,2018,1000 Head,10954,A,Official figure
TCL,Crops and livestock products,288,Ghana,5609,Import Quantity,2151,Chickens,2019,2019,1000 Head,14474,A,Official figure
TCL,Crops and livestock products,288,Ghana,5609,Import Quantity,2151,Chickens,2020,2020,1000 Head,11288,T,Unofficial figure
TCL,Crops and livestock products,288,Ghana,5609,Import Quantity,2151,Chickens,2021,2021,1000 Head,11050,T,Unofficial figure
TCL,Crops and livestock products,288,Ghana,5622,Import Value,2151,Chickens,2010,2010,1000 US$,2325,A,Official figure
TCL,Crops and livestock products,288,Ghana,5622,Import Value,2151,Chickens,2011,2011,1000 US$,5979,A,Official figure
TCL,Crops and livestock products,288,Ghana,5622,Import Value,2151,Chickens,2012,2012,1000 US$,6382,A,Official figure
TCL,Crops and livestock products,288,Ghana,5622,Import Value,2151,Chickens,2013,2013,1000 US$,8886,A,Official figure
TCL,Crops and livestock products,288,Ghana,5622,Import Value,2151,Chickens,2014,2014,1000 US$,5448,T,Unofficial figure
TCL,Crops and livestock products,288,Ghana,5622,Import Value,2151,Chickens,2015,2015,1000 US$,4442,T,Unofficial figure
TCL,Crops and livestock products,288,Ghana,5622,Import Value,2151,Chickens,2016,2016,1000 US$,6723,A,Official figure
TCL,Crops and livestock products,288,Ghana,5622,Import Value,2151,Chickens,2017,2017,1000 US$,8247,A,Official figure
TCL,Crops and livestock products,288,Ghana,5622,Import Value,2151,Chickens,2018,2018,1000 US$,8903,A,Official figure
TCL,Crops and livestock products,288,Ghana,5622,Import Value,2151,Chickens,2019,2019,1000 US$,10704,A,Official figure
TCL,Crops and livestock products,288,Ghana,5622,Import Value,2151,Chickens,2020,2020,1000 US$,13669,T,Unofficial figure
TCL,Crops and livestock products,288,Ghana,5622,Import Value,2151,Chickens,2021,2021,1000 US$,12823,T,Unofficial figure
TCL,Crops and livestock products,288,Ghana,5909,Export Quantity,2151,Chickens,2010,2010,1000 Head,0,E,Estimated value
TCL,Crops and livestock products,288,Ghana,5909,Export Quantity,2151,Chickens,2011,2011,1000 Head,0,E,Estimated value
TCL,Crops and livestock products,288,Ghana,5909,Export Quantity,2151,Chickens,2012,2012,1000 Head,1,A,Official figure
TCL,Crops and livestock products,288,Ghana,5909,Export Quantity,2151,Chickens,2013,2013,1000 Head,0,T,Unofficial figure
TCL,Crops and livestock products,288,Ghana,5909,Export Quantity,2151,Chickens,2014,2014,1000 Head,7,I,Imputed value
TCL,Crops and livestock products,288,Ghana,5909,Export Quantity,2151,Chickens,2015,2015,1000 Head,130,T,Unofficial figure
TCL,Crops and livestock products,288,Ghana,5909,Export Quantity,2151,Chickens,2017,2017,1000 Head,8,A,Official figure
TCL,Crops and livestock products,288,Ghana,5909,Export Quantity,2151,Chickens,2018,2018,1000 Head,16,A,Official figure
TCL,Crops and livestock products,288,Ghana,5909,Export Quantity,2151,Chickens,2019,2019,1000 Head,7,A,Official figure
TCL,Crops and livestock products,288,Ghana,5909,Export Quantity,2151,Chickens,2020,2020,1000 Head,222,T,Unofficial figure
TCL,Crops and livestock products,288,Ghana,5922,Export Value,2151,Chickens,2010,2010,1000 US$,0,E,Estimated value
TCL,Crops and livestock products,288,Ghana,5922,Export Value,2151,Chickens,2011,2011,1000 US$,0,E,Estimated value
TCL,Crops and livestock products,288,Ghana,5922,Export Value,2151,Chickens,2012,2012,1000 US$,2,A,Official figure
TCL,Crops and livestock products,288,Ghana,5922,Export Value,2151,Chickens,2013,2013,1000 US$,0,T,Unofficial figure
TCL,Crops and livestock products,288,Ghana,5922,Export Value,2151,Chickens,2014,2014,1000 US$,6,T,Unofficial figure
TCL,Crops and livestock products,288,Ghana,5922,Export Value,2151,Chickens,2015,2015,1000 US$,6,T,Unofficial figure
TCL,Crops and livestock products,288,Ghana,5922,Export Value,2151,Chickens,2017,2017,1000 US$,2,A,Official figure
TCL,Crops and livestock products,288,Ghana,5922,Export Value,2151,Chickens,2018,2018,1000 US$,5,A,Official figure
TCL,Crops and livestock products,288,Ghana,5922,Export Value,2151,Chickens,2019,2019,1000 US$,2,A,Official figure
TCL,Crops and livestock products,288,Ghana,5922,Export Value,2151,Chickens,2020,2020,1000 US$,1,T,Unofficial figure
TCL,Crops and livestock products,288,Ghana,5609,Import Quantity,2154,Ducks,2010,2010,1000 Head,8,A,Official figure
TCL,Crops and livestock products,288,Ghana,5609,Import Quantity,2154,Ducks,2011,2011,1000 Head,71,A,Official figure
TCL,Crops and livestock products,288,Ghana,5609,Import Quantity,2154,Ducks,2012,2012,1000 Head,1,A,Official figure
TCL,Crops and livestock products,288,Ghana,5609,Import Quantity,2154,Ducks,2013,2013,1000 Head,2,A,Official figure
TCL,Crops and livestock products,288,Ghana,5609,Import Quantity,2154,Ducks,2016,2016,1000 Head,10,A,Official figure
TCL,Crops and livestock products,288,Ghana,5609,Import Quantity,2154,Ducks,2018,2018,1000 Head,90,A,Official figure
TCL,Crops and livestock products,288,Ghana,5609,Import Quantity,2154,Ducks,2019,2019,1000 Head,112,A,Official figure
TCL,Crops and livestock products,288,Ghana,5609,Import Quantity,2154,Ducks,2021,2021,1000 Head,73,T,Unofficial figure
TCL,Crops and livestock products,288,Ghana,5622,Import Value,2154,Ducks,2010,2010,1000 US$,13,A,Official figure
TCL,Crops and livestock products,288,Ghana,5622,Import Value,2154,Ducks,2011,2011,1000 US$,192,A,Official figure
TCL,Crops and livestock products,288,Ghana,5622,Import Value,2154,Ducks,2012,2012,1000 US$,1,A,Official figure
TCL,Crops and livestock products,288,Ghana,5622,Import Value,2154,Ducks,2013,2013,1000 US$,3,A,Official figure
TCL,Crops and livestock products,288,Ghana,5622,Import Value,2154,Ducks,2016,2016,1000 US$,12,A,Official figure
TCL,Crops and livestock products,288,Ghana,5622,Import Value,2154,Ducks,2018,2018,1000 US$,17,A,Official figure
TCL,Crops and livestock products,288,Ghana,5622,Import Value,2154,Ducks,2019,2019,1000 US$,24,A,Official figure
TCL,Crops and livestock products,288,Ghana,5622,Import Value,2154,Ducks,2021,2021,1000 US$,62,T,Unofficial figure
TCL,Crops and livestock products,288,Ghana,5909,Export Quantity,2154,Ducks,2010,2010,1000 Head,0,T,Unofficial figure
TCL,Crops and livestock products,288,Ghana,5909,Export Quantity,2154,Ducks,2011,2011,1000 Head,0,E,Estimated value
TCL,Crops and livestock products,288,Ghana,5909,Export Quantity,2154,Ducks,2012,2012,1000 Head,0,E,Estimated value
TCL,Crops and livestock products,288,Ghana,5909,Export Quantity,2154,Ducks,2013,2013,1000 Head,0,E,Estimated value
TCL,Crops and livestock products,288,Ghana,5909,Export Quantity,2154,Ducks,2017,2017,1000 Head,2,A,Official figure
TCL,Crops and livestock products,288,Ghana,5922,Export Value,2154,Ducks,2010,2010,1000 US$,0,T,Unofficial figure
TCL,Crops and livestock products,288,Ghana,5922,Export Value,2154,Ducks,2011,2011,1000 US$,0,E,Estimated value
TCL,Crops and livestock products,288,Ghana,5922,Export Value,2154,Ducks,2012,2012,1000 US$,0,E,Estimated value
TCL,Crops and livestock products,288,Ghana,5922,Export Value,2154,Ducks,2013,2013,1000 US$,0,E,Estimated value
TCL,Crops and livestock products,288,Ghana,5922,Export Value,2154,Ducks,2017,2017,1000 US$,1,A,Official figure
TCL,Crops and livestock products,288,Ghana,5609,Import Quantity,2153,Geese,2014,2014,1000 Head,0,T,Unofficial figure
TCL,Crops and livestock products,288,Ghana,5609,Import Quantity,2153,Geese,2016,2016,1000 Head,0,A,Official figure
TCL,Crops and livestock products,288,Ghana,5609,Import Quantity,2153,Geese,2019,2019,1000 Head,0,A,Official figure
TCL,Crops and livestock products,288,Ghana,5609,Import Quantity,2153,Geese,2021,2021,1000 Head,0,T,Unofficial figure
TCL,Crops and livestock products,288,Ghana,5622,Import Value,2153,Geese,2014,2014,1000 US$,1,T,Unofficial figure
TCL,Crops and livestock products,288,Ghana,5622,Import Value,2153,Geese,2016,2016,1000 US$,0,A,Official figure
TCL,Crops and livestock products,288,Ghana,5622,Import Value,2153,Geese,2019,2019,1000 US$,0,A,Official figure
TCL,Crops and livestock products,288,Ghana,5622,Import Value,2153,Geese,2021,2021,1000 US$,0,T,Unofficial figure
TCL,Crops and livestock products,288,Ghana,5608,Import Quantity,2123,Goats,2010,2010,Head,41259,A,Official figure
TCL,Crops and livestock products,288,Ghana,5608,Import Quantity,2123,Goats,2011,2011,Head,72543,T,Unofficial figure
TCL,Crops and livestock products,288,Ghana,5608,Import Quantity,2123,Goats,2012,2012,Head,35152,T,Unofficial figure
TCL,Crops and livestock products,288,Ghana,5608,Import Quantity,2123,Goats,2013,2013,Head,8911,A,Official figure
TCL,Crops and livestock products,288,Ghana,5608,Import Quantity,2123,Goats,2015,2015,Head,1029,T,Unofficial figure
TCL,Crops and livestock products,288,Ghana,5608,Import Quantity,2123,Goats,2016,2016,Head,2828,I,Imputed value
TCL,Crops and livestock products,288,Ghana,5608,Import Quantity,2123,Goats,2017,2017,Head,4,A,Official figure
TCL,Crops and livestock products,288,Ghana,5608,Import Quantity,2123,Goats,2018,2018,Head,6,A,Official figure
TCL,Crops and livestock products,288,Ghana,5608,Import Quantity,2123,Goats,2019,2019,Head,11,A,Official figure
TCL,Crops and livestock products,288,Ghana,5608,Import Quantity,2123,Goats,2020,2020,Head,1611,T,Unofficial figure
TCL,Crops and livestock products,288,Ghana,5608,Import Quantity,2123,Goats,2021,2021,Head,1325,T,Unofficial figure
TCL,Crops and livestock products,288,Ghana,5622,Import Value,2123,Goats,2010,2010,1000 US$,1313,A,Official figure
TCL,Crops and livestock products,288,Ghana,5622,Import Value,2123,Goats,2011,2011,1000 US$,1631,A,Official figure
TCL,Crops and livestock products,288,Ghana,5622,Import Value,2123,Goats,2012,2012,1000 US$,697,A,Official figure
